pattern_id,stop_sequence,stop_id,zones
4422_0_2,11,160260,Setubal
4422_0_2,12,160461,Setubal
4422_0_2,13,160459,Setubal
4422_0_2,14,160457,Setubal
4422_0_2,15,160353,Setubal
4422_0_2,16,160347,Setubal
4422_0_2,17,160159,Setubal
4422_0_2,18,160161,Setubal
4422_0_2,19,160105,Setubal
4422_0_2,20,160137,Setubal
4422_0_2,21,160139,Setubal
4422_0_2,22,160141,Setubal
4422_0_2,23,160068,Setubal
4422_0_2,24,160201,Setubal
4422_0_2,25,160205,Setubal
4422_0_2,26,160297,Setubal
4422_0_2,27,160149,Setubal
4422_0_2,28,160151,Setubal
4422_0_2,29,160426,Setubal
4422_0_2,30,160456,Setubal
4422_0_2,31,160419,Setubal
4422_1_1,1,160419,Setubal
4422_1_1,2,160421,Setubal
4422_1_1,3,160423,Setubal
4422_1_1,4,160455,Setubal
4422_1_1,5,160205,Setubal
4422_1_1,6,160297,Setubal
4422_1_1,7,160149,Setubal
4422_1_1,8,160151,Setubal
4422_1_1,9,160095,Setubal
4422_1_1,10,160213,Setubal
4422_1_1,11,160223,Setubal
4422_1_1,12,160099,Setubal
4422_1_1,13,160225,Setubal
4422_1_1,14,160351,Setubal
4422_1_1,15,160407,Setubal
4422_1_1,16,160458,Setubal
4422_1_1,17,160460,Setubal
4422_1_1,18,160462,Setubal
4422_1_1,19,160259,Setubal
4422_1_1,20,160269,Setubal
4422_1_1,21,160436,Setubal
4422_1_1,22,160438,Setubal
4422_1_1,23,160439,Setubal
4422_1_1,24,160441,Setubal
4422_1_1,25,160444,Setubal
4422_1_1,26,160445,Setubal
4422_1_1,27,160447,Setubal
4422_1_1,28,160449,Setubal
4422_1_1,29,160463,Setubal
4422_1_1,30,160266,Setubal
4422_1_1,31,160264,Setubal
4422_1_1,32,160261,Setubal
4422_2_2,1,160464,Setubal
4422_2_2,2,160450,Setubal
4422_2_2,3,160448,Setubal
4422_2_2,4,160453,Setubal
4422_2_2,5,160443,Setubal
4422_2_2,6,160442,Setubal
4422_2_2,7,160440,Setubal
4422_2_2,8,160437,Setubal
4422_2_2,9,160435,Setubal
4422_2_2,10,160257,Setubal
4422_2_2,11,160260,Setubal
4422_2_2,12,160461,Setubal
4422_2_2,13,160459,Setubal
4422_2_2,14,160457,Setubal
4422_2_2,15,160353,Setubal
4422_2_2,16,160347,Setubal
4422_2_2,17,160159,Setubal
4422_2_2,18,160161,Setubal
4422_2_2,19,160105,Setubal
4422_2_2,20,160137,Setubal
4422_2_2,21,160139,Setubal
4422_2_2,22,160141,Setubal
4422_2_2,23,160068,Setubal
4423_0_1,1,160467,Setubal
4423_0_1,2,160077,Setubal
4423_0_1,3,160079,Setubal
4423_0_1,4,160082,Setubal
4423_0_1,5,160967,Setubal
4423_0_1,6,160969,Setubal
4423_0_1,7,160085,Setubal
4423_0_1,8,160087,Setubal
4423_0_1,9,160089,Setubal
4423_0_1,10,160092,Setubal
4423_0_1,11,160093,Setubal
4423_0_1,12,160067,Setubal
4423_0_1,13,160097,Setubal
4423_0_1,14,160099,Setubal
4423_0_1,15,160101,Setubal
4423_0_2,1,160101,Setubal
4423_0_2,2,160103,Setubal
4423_0_2,3,160105,Setubal
4423_0_2,4,160107,Setubal
4423_0_2,5,160109,Setubal
4423_0_2,6,160067,Setubal
4423_0_2,7,160111,Setubal
4423_0_2,8,160091,Setubal
4423_0_2,9,160090,Setubal
4423_0_2,10,160088,Setubal
4423_0_2,11,160113,Setubal
4423_0_2,12,160970,Setubal
4423_0_2,13,160968,Setubal
4423_0_2,14,160081,Setubal
4423_0_2,15,160080,Setubal
4423_0_2,16,160078,Setubal
4423_0_2,17,160467,Setubal
4424_0_1,1,160266,Setubal
4424_0_1,2,160264,Setubal
4424_0_1,3,160261,Setubal
4424_0_1,4,160259,Setubal
4424_0_1,5,160269,Setubal
4424_0_1,6,160255,Setubal
4424_0_1,7,160433,Setubal
4424_0_1,8,160159,Setubal
4424_0_1,9,160161,Setubal
4424_0_1,10,160105,Setubal
4424_0_1,11,160137,Setubal
4424_0_1,12,160139,Setubal
4424_0_1,13,160141,Setubal
4424_0_1,14,160065,Setubal
4424_0_1,15,160063,Setubal
4424_0_1,16,160469,Setubal
4424_0_1,17,160472,Setubal
4424_0_1,18,160473,Setubal
4424_0_1,19,160227,Setubal
4424_0_1,20,160229,Setubal
4424_0_1,21,160016,Setubal
4424_0_1,22,160018,Setubal
4424_0_1,23,160232,Setubal
4424_0_1,24,160019,Setubal
4424_0_1,25,160173,Setubal
4424_0_1,26,160233,Setubal
4424_0_1,27,160235,Setubal
4424_0_1,28,160237,Setubal
4424_0_1,29,160475,Setubal
4424_0_2,1,160477,Setubal
4424_0_2,2,160237,Setubal
4424_0_2,3,160234,Setubal
4424_0_2,4,160174,Setubal
4424_0_2,5,160020,Setubal
4424_0_2,6,160231,Setubal
4424_0_2,7,160017,Setubal
4424_0_2,8,160015,Setubal
4424_0_2,9,160230,Setubal
4424_0_2,10,160971,Setubal
4424_0_2,11,160474,Setubal
4424_0_2,12,160471,Setubal
4424_0_2,13,160470,Setubal
4424_0_2,14,160064,Setubal
4424_0_2,15,160066,Setubal
4424_0_2,16,160213,Setubal
4424_0_2,17,160223,Setubal
4424_0_2,18,160099,Setubal
4424_0_2,19,160225,Setubal
4424_0_2,20,160434,Setubal
4424_0_2,21,160256,Setubal
4424_0_2,22,160257,Setubal
4424_0_2,23,160260,Setubal
4424_0_2,24,160262,Setubal
4424_0_2,25,160263,Setubal
4424_0_2,26,160265,Setubal
4425_0_1,1,160268,Setubal
4425_0_1,2,160266,Setubal
4425_0_1,3,160264,Setubal
4425_0_1,4,160261,Setubal
4425_0_1,5,160259,Setubal
4425_0_1,6,160269,Setubal
4425_0_1,7,160255,Setubal
4425_0_1,8,160433,Setubal
4425_0_1,9,160159,Setubal
4425_0_1,10,160161,Setubal
4425_0_1,11,160105,Setubal
4425_0_1,12,160137,Setubal
4425_0_1,13,160139,Setubal
4425_0_1,14,160141,Setubal
4425_0_1,15,160065,Setubal
4425_0_1,16,160063,Setubal
4425_0_1,17,160469,Setubal
4425_0_1,18,160472,Setubal
4425_0_1,19,160473,Setubal
4425_0_1,20,160227,Setubal
4425_0_1,21,160229,Setubal
4425_0_1,22,160016,Setubal
4425_0_1,23,160018,Setubal
4425_0_1,24,160232,Setubal
4425_0_1,25,160019,Setubal
4425_0_1,26,160173,Setubal
4425_0_1,27,160233,Setubal
4425_0_1,28,160235,Setubal
4425_0_1,29,160237,Setubal
4425_0_1,30,160013,Setubal
4425_0_1,31,160011,Setubal
4425_0_1,32,160479,Setubal
4425_0_1,33,160481,Setubal
4425_0_1,34,160483,Setubal
4425_0_1,35,160486,Setubal
4425_0_1,36,160488,Setubal
4425_0_1,37,160489,Setubal
4425_0_1,38,160491,Setubal
4425_0_1,39,160493,Setubal
4425_0_1,40,160496,Setubal
4425_0_1,41,160497,Setubal
4425_0_1,42,160499,Setubal
4425_0_1,43,160501,Setubal
4425_0_2,1,160502,Setubal
4425_0_2,2,160500,Setubal
4425_0_2,3,160504,Setubal
4425_0_2,4,160505,Setubal
4425_0_2,5,160496,Setubal
4425_0_2,6,160497,Setubal
4425_0_2,7,160495,Setubal
4425_0_2,8,160494,Setubal
4425_0_2,9,160491,Setubal
4425_0_2,10,160490,Setubal
4425_0_2,11,160487,Setubal
4425_0_2,12,160485,Setubal
4425_0_2,13,160484,Setubal
4425_0_2,14,160482,Setubal
4425_0_2,15,160480,Setubal
4425_0_2,16,160012,Setubal
4425_0_2,17,160014,Setubal
4425_0_2,18,160237,Setubal
4425_0_2,19,160234,Setubal
4425_0_2,20,160174,Setubal
4425_0_2,21,160020,Setubal
4425_0_2,22,160231,Setubal
4425_0_2,23,160017,Setubal
4425_0_2,24,160015,Setubal
4425_0_2,25,160230,Setubal
4425_0_2,26,160971,Setubal
4425_0_2,27,160474,Setubal
4425_0_2,28,160471,Setubal
4425_0_2,29,160470,Setubal
4425_0_2,30,160064,Setubal
4425_0_2,31,160066,Setubal
4425_0_2,32,160213,Setubal
4425_0_2,33,160223,Setubal
4425_0_2,34,160099,Setubal
4425_0_2,35,160225,Setubal
4425_0_2,36,160434,Setubal
4425_0_2,37,160256,Setubal
4425_0_2,38,160257,Setubal
4425_0_2,39,160260,Setubal
4425_0_2,40,160262,Setubal
4425_0_2,41,160263,Setubal
4425_0_2,42,160265,Setubal
4425_0_2,43,160268,Setubal
4425_1_1,1,160266,Setubal
4425_1_1,2,160264,Setubal
4425_1_1,3,160261,Setubal
4425_1_1,4,160259,Setubal
4425_1_1,5,160269,Setubal
4425_1_1,6,160255,Setubal
4425_1_1,7,160433,Setubal
4425_1_1,8,160159,Setubal
4425_1_1,9,160161,Setubal
4425_1_1,10,160105,Setubal
4425_1_1,11,160137,Setubal
4425_1_1,12,160139,Setubal
4425_1_1,13,160141,Setubal
4425_1_1,14,160065,Setubal
4425_1_1,15,160063,Setubal
4425_1_1,16,160469,Setubal
4425_1_1,17,160472,Setubal
4425_1_1,18,160473,Setubal
4425_1_1,19,160227,Setubal
4425_1_1,20,160229,Setubal
4425_1_1,21,160016,Setubal
4425_1_1,22,160018,Setubal
4425_1_1,23,160232,Setubal
4425_1_1,24,160019,Setubal
4425_1_1,25,160173,Setubal
4425_1_1,26,160233,Setubal
4425_1_1,27,160235,Setubal
4425_1_1,28,160237,Setubal
4425_1_1,29,160013,Setubal
4425_1_1,30,160011,Setubal
4425_1_1,31,160479,Setubal
4425_1_1,32,160481,Setubal
4425_1_1,33,160483,Setubal
4425_1_1,34,160486,Setubal
4425_1_1,35,160488,Setubal
4425_1_1,36,160489,Setubal
4425_1_1,37,160491,Setubal
4425_1_1,38,160493,Setubal
4425_1_1,39,160496,Setubal
4425_1_1,40,160497,Setubal
4425_1_1,41,160499,Setubal
4425_1_1,42,160501,Setubal
4425_1_2,1,160502,Setubal
4425_1_2,2,160500,Setubal
4425_1_2,3,160504,Setubal
4425_1_2,4,160505,Setubal
4425_1_2,5,160496,Setubal
4425_1_2,6,160497,Setubal
4425_1_2,7,160495,Setubal
4425_1_2,8,160494,Setubal
4425_1_2,9,160491,Setubal
4425_1_2,10,160490,Setubal
4425_1_2,11,160487,Setubal
4425_1_2,12,160485,Setubal
4425_1_2,13,160484,Setubal
4425_1_2,14,160482,Setubal
4425_1_2,15,160480,Setubal
4425_1_2,16,160012,Setubal
4425_1_2,17,160014,Setubal
4425_1_2,18,160237,Setubal
4425_1_2,19,160234,Setubal
4425_1_2,20,160174,Setubal
4425_1_2,21,160020,Setubal
4425_1_2,22,160231,Setubal
4425_1_2,23,160017,Setubal
4425_1_2,24,160015,Setubal
4425_1_2,25,160230,Setubal
4425_1_2,26,160971,Setubal
4425_1_2,27,160474,Setubal
4425_1_2,28,160471,Setubal
4425_1_2,29,160470,Setubal
4425_1_2,30,160064,Setubal
4425_1_2,31,160066,Setubal
4425_1_2,32,160213,Setubal
4425_1_2,33,160223,Setubal
4425_1_2,34,160099,Setubal
4425_1_2,35,160225,Setubal
4425_1_2,36,160434,Setubal
4425_1_2,37,160256,Setubal
4425_1_2,38,160257,Setubal
4425_1_2,39,160260,Setubal
4425_1_2,40,160262,Setubal
4425_1_2,41,160263,Setubal
4425_1_2,42,160265,Setubal
4426_0_1,1,160266,Setubal
4426_0_1,2,160264,Setubal
4426_0_1,3,160261,Setubal
4426_0_1,4,160259,Setubal
4426_0_1,5,160269,Setubal
4426_0_1,6,160255,Setubal
4426_0_1,7,160433,Setubal
4426_0_1,8,160159,Setubal
4426_0_1,9,160161,Setubal
4426_0_1,10,160105,Setubal
4426_0_1,11,160137,Setubal
4426_0_1,12,160139,Setubal
4426_0_1,13,160141,Setubal
4426_0_1,14,160065,Setubal
4426_0_1,15,160063,Setubal
4426_0_1,16,160469,Setubal
4426_0_1,17,160472,Setubal
4426_0_1,18,160473,Setubal
4426_0_1,19,160227,Setubal
4426_0_1,20,160229,Setubal
4426_0_1,21,160016,Setubal
4426_0_1,22,160018,Setubal
4426_0_1,23,160232,Setubal
4426_0_1,24,160019,Setubal
4426_0_1,25,160173,Setubal
4426_0_1,26,160233,Setubal
4426_0_1,27,160235,Setubal
4426_0_1,28,160237,Setubal
4426_0_2,1,160237,Setubal
4426_0_2,2,160234,Setubal
4426_0_2,3,160174,Setubal
4426_0_2,4,160020,Setubal
4426_0_2,5,160231,Setubal
4426_0_2,6,160017,Setubal
4426_0_2,7,160015,Setubal
4426_0_2,8,160230,Setubal
4426_0_2,9,160971,Setubal
4426_0_2,10,160474,Setubal
4426_0_2,11,160471,Setubal
4426_0_2,12,160470,Setubal
4426_0_2,13,160064,Setubal
4426_0_2,14,160066,Setubal
4426_0_2,15,160213,Setubal
4426_0_2,16,160223,Setubal
4426_0_2,17,160099,Setubal
4426_0_2,18,160225,Setubal
4426_0_2,19,160434,Setubal
4426_0_2,20,160256,Setubal
4426_0_2,21,160257,Setubal
4426_0_2,22,160260,Setubal
4426_0_2,23,160262,Setubal
4426_0_2,24,160263,Setubal
4426_0_2,25,160265,Setubal
4426_1_1,1,160268,Setubal
4426_1_1,2,160266,Setubal
4426_1_1,3,160264,Setubal
4426_1_1,4,160261,Setubal
4426_1_1,5,160259,Setubal
4426_1_1,6,160269,Setubal
4426_1_1,7,160255,Setubal
4426_1_1,8,160433,Setubal
4426_1_1,9,160159,Setubal
4426_1_1,10,160161,Setubal
4426_1_1,11,160105,Setubal
4426_1_1,12,160137,Setubal
4426_1_1,13,160139,Setubal
4426_1_1,14,160141,Setubal
4426_1_1,15,160065,Setubal
4426_1_1,16,160063,Setubal
4426_1_1,17,160469,Setubal
4426_1_1,18,160472,Setubal
4426_1_1,19,160473,Setubal
4426_1_1,20,160227,Setubal
4426_1_1,21,160229,Setubal
4426_1_1,22,160016,Setubal
4426_1_1,23,160018,Setubal
4426_1_1,24,160232,Setubal
4426_1_1,25,160019,Setubal
4426_1_1,26,160173,Setubal
4426_1_1,27,160233,Setubal
4426_1_1,28,160235,Setubal
4426_1_1,29,160237,Setubal
4426_1_2,1,160237,Setubal
4426_1_2,2,160234,Setubal
4426_1_2,3,160174,Setubal
4426_1_2,4,160020,Setubal
4426_1_2,5,160231,Setubal
4426_1_2,6,160017,Setubal
4426_1_2,7,160015,Setubal
4426_1_2,8,160230,Setubal
4426_1_2,9,160971,Setubal
4426_1_2,10,160474,Setubal
4426_1_2,11,160471,Setubal
4426_1_2,12,160470,Setubal
4426_1_2,13,160064,Setubal
4426_1_2,14,160066,Setubal
4426_1_2,15,160213,Setubal
4426_1_2,16,160223,Setubal
4426_1_2,17,160099,Setubal
4426_1_2,18,160225,Setubal
4426_1_2,19,160434,Setubal
4426_1_2,20,160256,Setubal
4426_1_2,21,160257,Setubal
4426_1_2,22,160260,Setubal
4426_1_2,23,160262,Setubal
4426_1_2,24,160263,Setubal
4426_1_2,25,160265,Setubal
4426_1_2,26,160268,Setubal
4426_2_1,1,160268,Setubal
4426_2_1,2,160266,Setubal
4426_2_1,3,160264,Setubal
4426_2_1,4,160261,Setubal
4426_2_1,5,160259,Setubal
4426_2_1,6,160269,Setubal
4426_2_1,7,160255,Setubal
4426_2_1,8,160433,Setubal
4426_2_1,9,160159,Setubal
4426_2_1,10,160161,Setubal
4426_2_1,11,160105,Setubal
4426_2_1,12,160137,Setubal
4426_2_1,13,160139,Setubal
4426_2_1,14,160141,Setubal
4426_2_1,15,160068,Setubal
4426_3_2,1,160223,Setubal
4426_3_2,2,160099,Setubal
4426_3_2,3,160225,Setubal
4426_3_2,4,160434,Setubal
4426_3_2,5,160256,Setubal
4426_3_2,6,160257,Setubal
4426_3_2,7,160260,Setubal
4426_3_2,8,160262,Setubal
4426_3_2,9,160263,Setubal
4426_3_2,10,160265,Setubal
4426_3_2,11,160268,Setubal
4426_4_2,1,160020,Setubal
4426_4_2,2,160231,Setubal
4426_4_2,3,160017,Setubal
4426_4_2,4,160015,Setubal
4426_4_2,5,160230,Setubal
4426_4_2,6,160971,Setubal
4426_4_2,7,160474,Setubal
4426_4_2,8,160471,Setubal
4426_4_2,9,160470,Setubal
4426_4_2,10,160064,Setubal
4426_4_2,11,160066,Setubal
4426_4_2,12,160213,Setubal
4426_4_2,13,160223,Setubal
4426_4_2,14,160099,Setubal
4426_4_2,15,160225,Setubal
4426_4_2,16,160351,Setubal
4426_4_2,17,160407,Setubal
4426_4_2,18,160458,Setubal
4426_4_2,19,160460,Setubal
4426_4_2,20,160462,Setubal
4426_4_2,21,160262,Setubal
4426_4_2,22,160263,Setubal
4426_4_2,23,160265,Setubal
4426_4_2,24,160268,Setubal
4427_0_1,1,160161,Setubal
4427_0_1,2,160507,Setubal
4427_0_1,3,160105,Setubal
4427_0_1,4,160109,Setubal
4427_0_1,5,160118,Setubal
4427_0_1,6,160095,Setubal
4427_0_1,7,160065,Setubal
4427_0_1,8,160063,Setubal
4427_0_1,9,160062,Setubal
4427_0_1,10,160060,Setubal
4427_0_1,11,160509,Setubal
4427_0_1,12,160227,Setubal
4427_0_1,13,160229,Setubal
4427_0_1,14,160016,Setubal
4427_0_2,1,160015,Setubal
4427_0_2,2,160230,Setubal
4427_0_2,3,160971,Setubal
4427_0_2,4,160510,Setubal
4427_0_2,5,160061,Setubal
4427_0_2,6,160064,Setubal
4427_0_2,7,160066,Setubal
4427_0_2,8,160068,Setubal
4427_0_2,9,160117,Setubal
4427_0_2,10,160099,Setubal
4427_0_2,11,160508,Setubal
4427_0_2,12,160161,Setubal
4428_0_1,1,160464,Setubal
4428_0_1,2,160450,Setubal
4428_0_1,3,160448,Setubal
4428_0_1,4,160453,Setubal
4428_0_1,5,160443,Setubal
4428_0_1,6,160442,Setubal
4428_0_1,7,160440,Setubal
4428_0_1,8,160437,Setubal
4428_0_1,9,160435,Setubal
4428_0_1,10,160257,Setubal
4428_0_1,11,160260,Setubal
4428_0_1,12,160461,Setubal
4428_0_1,13,160459,Setubal
4428_0_1,14,160457,Setubal
4428_0_1,15,160353,Setubal
4428_0_1,16,160347,Setubal
4428_0_1,17,160159,Setubal
4428_0_1,18,160161,Setubal
4428_0_1,19,160105,Setubal
4428_0_1,20,160137,Setubal
4428_0_1,21,160139,Setubal
4428_0_1,22,160141,Setubal
4428_0_1,23,160068,Setubal
4428_0_1,24,160201,Setubal
4428_0_1,25,160205,Setubal
4428_0_1,26,160207,Setubal
4428_0_1,27,160149,Setubal
4428_0_1,28,160151,Setubal
4428_0_1,29,160426,Setubal
4428_0_1,30,160456,Setubal
4428_0_1,31,160419,Setubal
4428_0_1,32,160423,Setubal
4428_0_1,33,160456,Setubal
4428_0_1,34,160516,Setubal
4428_0_1,35,160375,Setubal
4428_0_1,36,160145,Setubal
4428_0_1,37,160189,Setubal
4428_0_1,38,160287,Setubal
4428_0_1,39,160289,Setubal
4428_0_2,1,160293,Setubal
4428_0_2,2,160295,Setubal
4428_0_2,3,160143,Setubal
4428_0_2,4,160146,Setubal
4428_0_2,5,160517,Setubal
4428_0_2,6,160515,Setubal
4428_0_2,7,160419,Setubal
4428_0_2,8,160421,Setubal
4428_0_2,9,160423,Setubal
4428_0_2,10,160455,Setubal
4428_0_2,11,160205,Setubal
4428_0_2,12,160207,Setubal
4428_0_2,13,160149,Setubal
4428_0_2,14,160151,Setubal
4428_0_2,15,160095,Setubal
4428_0_2,16,160213,Setubal
4428_0_2,17,160223,Setubal
4428_0_2,18,160099,Setubal
4428_0_2,19,160225,Setubal
4428_0_2,20,160351,Setubal
4428_0_2,21,160407,Setubal
4428_0_2,22,160458,Setubal
4428_0_2,23,160460,Setubal
4428_0_2,24,160462,Setubal
4428_0_2,25,160259,Setubal
4428_0_2,26,160269,Setubal
4428_0_2,27,160436,Setubal
4428_0_2,28,160438,Setubal
4428_0_2,29,160439,Setubal
4428_0_2,30,160441,Setubal
4428_0_2,31,160444,Setubal
4428_0_2,32,160445,Setubal
4428_0_2,33,160447,Setubal
4428_0_2,34,160449,Setubal
4428_0_2,35,160464,Setubal
4429_0_1,1,160404,Setubal
4429_0_1,2,160184,Setubal
4429_0_1,3,160186,Setubal
4429_0_1,4,160143,Setubal
4429_0_1,5,160146,Setubal
4429_0_1,6,160147,Setubal
4429_0_1,7,160149,Setubal
4429_0_1,8,160151,Setubal
4429_0_1,9,160093,Setubal
4429_0_1,10,160097,Setubal
4429_0_1,11,160099,Setubal
4429_0_1,12,160531,Setubal
4429_0_1,13,160434,Setubal
4429_0_1,14,160256,Setubal
4429_0_1,15,160257,Setubal
4429_0_1,16,160260,Setubal
4429_0_1,17,160461,Setubal
4429_0_1,18,160459,Setubal
4429_0_1,19,160457,Setubal
4429_0_1,20,160353,Setubal
4429_0_1,21,160347,Setubal
4429_0_1,22,160159,Setubal
4429_0_1,23,160161,Setubal
4429_0_2,1,160161,Setubal
4429_0_2,2,160199,Setubal
4429_0_2,3,160351,Setubal
4429_0_2,4,160407,Setubal
4429_0_2,5,160458,Setubal
4429_0_2,6,160460,Setubal
4429_0_2,7,160462,Setubal
4429_0_2,8,160259,Setubal
4429_0_2,9,160269,Setubal
4429_0_2,10,160255,Setubal
4429_0_2,11,160433,Setubal
4429_0_2,12,160157,Setubal
4429_0_2,13,160105,Setubal
4429_0_2,14,160107,Setubal
4429_0_2,15,160109,Setubal
4429_0_2,16,160111,Setubal
4429_0_2,17,160201,Setubal
4429_0_2,18,160205,Setubal
4429_0_2,19,160207,Setubal
4429_0_2,20,160148,Setubal
4429_0_2,21,160145,Setubal
4429_0_2,22,160189,Setubal
4429_0_2,23,160191,Setubal
4429_0_2,24,160183,Setubal
4429_0_2,25,160403,Setubal
4430_0_1,1,160029,Setubal
4430_0_1,2,160068,Setubal
4430_0_1,3,160201,Setubal
4430_0_1,4,160093,Setubal
4430_0_1,5,160097,Setubal
4430_0_1,6,160251,Setubal
4430_0_1,7,160521,Setubal
4430_0_1,8,160524,Setubal
4430_0_1,9,160272,Setubal
4430_0_1,10,160253,Setubal
4430_0_1,11,160433,Setubal
4430_0_2,1,160434,Setubal
4430_0_2,2,160271,Setubal
4430_0_2,3,160523,Setubal
4430_0_2,4,160522,Setubal
4430_0_2,5,160273,Setubal
4430_0_2,6,160107,Setubal
4430_0_2,7,160109,Setubal
4430_0_2,8,160111,Setubal
4430_0_2,9,160095,Setubal
4430_0_2,10,160031,Setubal
4431_0_1,1,162004,Setubal
4431_0_1,2,160201,Setubal
4431_0_1,3,160426,Setubal
4431_0_1,4,161003,Setubal
4431_0_1,5,160456,Setubal
4431_0_1,6,160526,Setubal
4431_0_1,7,160528,Setubal
4431_0_1,8,160530,Setubal
4431_0_2,1,160529,Setubal
4431_0_2,2,160527,Setubal
4431_0_2,3,160525,Setubal
4431_0_2,4,160455,Setubal
4431_0_2,5,161003,Setubal
4431_0_2,6,162004,Setubal
4432_0_1,1,162004,Setubal
4432_0_1,2,160213,Setubal
4432_0_1,3,160123,Setubal
4432_0_1,4,160099,Setubal
4432_0_1,5,160531,Setubal
4432_0_1,6,160434,Setubal
4432_0_1,7,160254,Setubal
4432_0_1,8,160533,Setubal
4432_0_1,9,160536,Setubal
4432_0_1,10,160537,Setubal
4432_0_1,11,160539,Setubal
4432_0_1,12,160541,Setubal
4432_0_1,13,160543,Setubal
4432_0_1,14,160545,Setubal
4432_0_1,15,160548,Setubal
4432_0_1,16,160549,Setubal
4432_0_1,17,160551,Setubal
4432_0_1,18,160553,Setubal
4432_0_1,19,160556,Setubal
4432_0_1,20,160557,Setubal
4432_0_1,21,160559,Setubal
4432_0_1,22,160561,Setubal
4432_0_1,23,160564,Setubal
4432_0_1,24,160566,Setubal
4432_0_1,25,160568,Setubal
4432_0_1,26,160569,Setubal
4432_0_1,27,160571,Setubal
4432_0_1,28,160573,Setubal
4432_0_1,29,160575,Setubal
4432_0_1,30,160578,Setubal
4432_0_1,31,160580,Setubal
4432_0_1,32,160582,Setubal
4432_0_1,33,160584,Setubal
4432_0_1,34,160586,Setubal
4432_0_1,35,160588,Setubal
4432_0_1,36,160589,Setubal
4432_0_1,37,160591,Setubal
4432_0_1,38,160594,Setubal
4432_0_1,39,160595,Setubal
4432_0_2,1,160596,Setubal
4432_0_2,2,160593,Setubal
4432_0_2,3,160597,Setubal
4432_0_2,4,160599,Setubal
4432_0_2,5,160587,Setubal
4432_0_2,6,160585,Setubal
4432_0_2,7,160583,Setubal
4432_0_2,8,160581,Setubal
4432_0_2,9,160573,Setubal
4432_0_2,10,160575,Setubal
4432_0_2,11,160578,Setubal
4432_0_2,12,160580,Setubal
4432_0_2,13,160572,Setubal
4432_0_2,14,160570,Setubal
4432_0_2,15,160567,Setubal
4432_0_2,16,160601,Setubal
4432_0_2,17,160566,Setubal
4432_0_2,18,160563,Setubal
4432_0_2,19,160562,Setubal
4432_0_2,20,160560,Setubal
4432_0_2,21,160604,Setubal
4432_0_2,22,160555,Setubal
4432_0_2,23,160606,Setubal
4432_0_2,24,160552,Setubal
4432_0_2,25,160550,Setubal
4432_0_2,26,160547,Setubal
4432_0_2,27,160546,Setubal
4432_0_2,28,160544,Setubal
4432_0_2,29,160542,Setubal
4432_0_2,30,160540,Setubal
4432_0_2,31,160538,Setubal
4432_0_2,32,160607,Setubal
4432_0_2,33,160534,Setubal
4432_0_2,34,160253,Setubal
4432_0_2,35,160433,Setubal
4432_0_2,36,160157,Setubal
4432_0_2,37,160349,Setubal
4432_0_2,38,160141,Setubal
4432_0_2,39,162004,Setubal
4433_0_1,1,160609,Setubal
4433_0_1,2,160612,Setubal
4433_0_1,3,160291,Setubal
4433_0_1,4,160293,Setubal
4433_0_1,5,160295,Setubal
4433_0_1,6,160143,Setubal
4433_0_1,7,160146,Setubal
4433_0_1,8,160517,Setubal
4433_0_1,9,160515,Setubal
4433_0_1,10,160419,Setubal
4433_0_1,11,160421,Setubal
4433_0_1,12,160423,Setubal
4433_0_1,13,160425,Setubal
4433_0_1,14,160205,Setubal
4433_0_1,15,160297,Setubal
4433_0_1,16,160427,Setubal
4433_0_1,17,160429,Setubal
4433_0_1,18,160432,Setubal
4433_0_1,19,160149,Setubal
4433_0_1,20,160151,Setubal
4433_0_1,21,160095,Setubal
4433_0_1,22,160213,Setubal
4433_0_1,23,160123,Setubal
4433_0_1,24,160099,Setubal
4433_0_1,25,160225,Setubal
4433_0_1,26,160199,Setubal
4433_0_1,27,160434,Setubal
4433_0_1,28,160256,Setubal
4433_0_1,29,160436,Setubal
4433_0_1,30,160438,Setubal
4433_0_1,31,160439,Setubal
4433_0_1,32,160441,Setubal
4433_0_1,33,160444,Setubal
4433_0_1,34,160445,Setubal
4433_0_1,35,160447,Setubal
4433_0_1,36,160449,Setubal
4433_0_1,37,160451,Setubal
4433_0_2,1,160451,Setubal
4433_0_2,2,160450,Setubal
4433_0_2,3,160448,Setubal
4433_0_2,4,160453,Setubal
4433_0_2,5,160443,Setubal
4433_0_2,6,160442,Setubal
4433_0_2,7,160440,Setubal
4433_0_2,8,160437,Setubal
4433_0_2,9,160435,Setubal
4433_0_2,10,160255,Setubal
4433_0_2,11,160433,Setubal
4433_0_2,12,160159,Setubal
4433_0_2,13,160161,Setubal
4433_0_2,14,160105,Setubal
4433_0_2,15,160137,Setubal
4433_0_2,16,160139,Setubal
4433_0_2,17,160141,Setubal
4433_0_2,18,160068,Setubal
4433_0_2,19,160201,Setubal
4433_0_2,20,160205,Setubal
4433_0_2,21,160427,Setubal
4433_0_2,22,160429,Setubal
4433_0_2,23,160432,Setubal
4433_0_2,24,160297,Setubal
4433_0_2,25,160149,Setubal
4433_0_2,26,160151,Setubal
4433_0_2,27,160426,Setubal
4433_0_2,28,160456,Setubal
4433_0_2,29,160419,Setubal
4433_0_2,30,160423,Setubal
4433_0_2,31,160456,Setubal
4433_0_2,32,160516,Setubal
4433_0_2,33,160375,Setubal
