pattern_id,stop_sequence,stop_id,zones
3034_0_1,13,20833,Almada
3034_0_1,14,20835,Almada
3034_0_2,1,20835,Almada
3034_0_2,2,20837,Almada
3034_0_2,3,20165,Almada
3034_0_2,4,20183,Almada
3034_0_2,5,20555,Almada
3034_0_2,6,20355,Almada
3034_0_2,7,20357,Almada
3034_0_2,8,20359,Almada
3034_0_2,9,20310,Almada
3034_0_2,10,20367,Almada
3034_0_2,11,20314,Almada
3034_0_2,12,20848,Almada
3034_0_2,13,20845,Almada
3034_0_2,14,20844,Almada
3034_0_2,15,20841,Almada
3034_0_2,16,20839,Almada
3037_0_1,1,20251,Almada
3037_0_1,2,20233,Almada
3037_0_1,3,20235,Almada
3037_0_1,4,20873,Almada
3037_0_1,5,20875,Almada
3037_0_1,6,20877,Almada
3037_0_1,7,20880,Almada
3037_0_1,8,20884,Almada
3037_0_1,9,20346,Almada
3037_0_1,10,20885,Almada
3037_0_1,11,20887,Almada
3037_0_1,12,20890,Almada
3037_0_1,13,20892,Almada
3037_0_1,14,20893,Almada
3037_0_1,15,20895,Almada
3037_0_1,16,20897,Almada
3037_0_1,17,20899,Almada
3037_0_1,18,20251,Almada
3037_0_2,1,20251,Almada
3037_0_2,2,20891,Almada
3037_0_2,3,20889,Almada
3037_0_2,4,20888,Almada
3037_0_2,5,20345,Almada
3037_0_2,6,20883,Almada
3037_0_2,7,20879,Almada
3037_0_2,8,20901,Almada
3037_0_2,9,20903,Almada
3037_0_2,10,20874,Almada
3037_0_2,11,20247,Almada
3037_0_2,12,20249,Almada
3037_0_2,13,20251,Almada
3040_0_1,1,20403,Almada
3040_0_1,2,20492,Almada
3040_0_1,3,20493,Almada
3040_0_1,4,20496,Almada
3040_0_1,5,20497,Almada
3040_0_1,6,20957,Almada
3040_0_1,7,20500,Almada
3040_0_1,8,20944,Almada
3040_0_1,9,20682,Almada
3040_0_1,10,20859,Almada
3040_0_1,11,20509,Almada
3040_0_1,12,20512,Almada
3040_0_1,13,20531,Almada
3040_0_1,14,20516,Almada
3040_0_1,15,20518,Almada
3040_0_1,16,20519,Almada
3040_0_1,17,20121,Almada
3040_0_1,18,20701,Almada
3040_0_1,19,20124,Almada
3040_0_1,20,20125,Almada
3040_0_1,21,20128,Almada
3040_0_1,22,20129,Almada
3040_0_1,23,20132,Almada
3040_0_1,24,20134,Almada
3040_0_1,25,20135,Almada
3040_0_1,26,20619,Almada
3040_0_1,27,20621,Almada
3040_0_1,28,20147,Almada
3040_0_1,29,20149,Almada
3040_0_1,30,20151,Almada
3040_0_1,31,20154,Almada
3040_0_1,32,20155,Almada
3040_0_1,33,20158,Almada
3040_0_1,34,20160,Almada
3040_0_1,35,20161,Almada
3040_0_1,36,20163,Almada
3040_0_1,37,20850,Almada
3040_0_1,38,20851,Almada
3040_0_1,39,20833,Almada
3040_0_1,40,20835,Almada
3040_0_2,1,20835,Almada
3040_0_2,2,20837,Almada
3040_0_2,3,20165,Almada
3040_0_2,4,20183,Almada
3040_0_2,5,20852,Almada
3040_0_2,6,20849,Almada
3040_0_2,7,20164,Almada
3040_0_2,8,20187,Almada
3040_0_2,9,20189,Almada
3040_0_2,10,20157,Almada
3040_0_2,11,20156,Almada
3040_0_2,12,20153,Almada
3040_0_2,13,20191,Almada
3040_0_2,14,20150,Almada
3040_0_2,15,20193,Almada
3040_0_2,16,20607,Almada
3040_0_2,17,20609,Almada
3040_0_2,18,20195,Almada
3040_0_2,19,20136,Almada
3040_0_2,20,20133,Almada
3040_0_2,21,20131,Almada
3040_0_2,22,20130,Almada
3040_0_2,23,20127,Almada
3040_0_2,24,20123,Almada
3040_0_2,25,20197,Almada
3040_0_2,26,20529,Almada
3040_0_2,27,20517,Almada
3040_0_2,28,20516,Almada
3040_0_2,29,20531,Almada
3040_0_2,30,20511,Almada
3040_0_2,31,20510,Almada
3040_0_2,32,20865,Almada
3040_0_2,33,20681,Almada
3040_0_2,34,20945,Almada
3040_0_2,35,20943,Almada
3040_0_2,36,20499,Almada
3040_0_2,37,20077,Almada
3040_0_2,38,20533,Almada
3040_0_2,39,20535,Almada
3040_0_2,40,20538,Almada
3040_0_2,41,20495,Almada
3040_0_2,42,20494,Almada
3040_0_2,43,20491,Almada
3040_0_2,44,20403,Almada
3040_1_1,1,20403,Almada
3040_1_1,2,20492,Almada
3040_1_1,3,20493,Almada
3040_1_1,4,20496,Almada
3040_1_1,5,20497,Almada
3040_1_1,6,20957,Almada
3040_1_1,7,20500,Almada
3040_1_1,8,20944,Almada
3040_1_1,9,20682,Almada
3040_1_1,10,20859,Almada
3040_1_1,11,20509,Almada
3040_1_1,12,20512,Almada
3040_1_1,13,20531,Almada
3040_1_1,14,20516,Almada
3040_1_1,15,20518,Almada
3040_1_1,16,20519,Almada
3040_1_1,17,20121,Almada
3040_1_1,18,20701,Almada
3040_1_1,19,20124,Almada
3040_1_1,20,20125,Almada
3040_1_1,21,20128,Almada
3040_1_1,22,20129,Almada
3040_1_1,23,20132,Almada
3040_1_1,24,20134,Almada
3040_1_1,25,20135,Almada
3040_1_1,26,20619,Almada
3040_1_1,27,20722,Almada
3040_1_1,28,20719,Almada
3040_1_1,29,20145,Almada
3040_1_1,30,20925,Almada
3040_1_1,31,20928,Almada
3040_1_1,32,20930,Almada
3040_1_1,33,20627,Almada
3040_1_1,34,20154,Almada
3040_1_1,35,20155,Almada
3040_1_1,36,20158,Almada
3040_1_1,37,20160,Almada
3040_1_1,38,20161,Almada
3040_1_1,39,20163,Almada
3040_1_1,40,20850,Almada
3040_1_1,41,20851,Almada
3040_1_1,42,20833,Almada
3040_1_1,43,20835,Almada
3040_1_2,1,20835,Almada
3040_1_2,2,20837,Almada
3040_1_2,3,20165,Almada
3040_1_2,4,20183,Almada
3040_1_2,5,20852,Almada
3040_1_2,6,20849,Almada
3040_1_2,7,20164,Almada
3040_1_2,8,20187,Almada
3040_1_2,9,20189,Almada
3040_1_2,10,20157,Almada
3040_1_2,11,20156,Almada
3040_1_2,12,20153,Almada
3040_1_2,13,20191,Almada
3040_1_2,14,20929,Almada
3040_1_2,15,20927,Almada
3040_1_2,16,20926,Almada
3040_1_2,17,20717,Almada
3040_1_2,18,20720,Almada
3040_1_2,19,20721,Almada
3040_1_2,20,20609,Almada
3040_1_2,21,20195,Almada
3040_1_2,22,20136,Almada
3040_1_2,23,20133,Almada
3040_1_2,24,20131,Almada
3040_1_2,25,20130,Almada
3040_1_2,26,20127,Almada
3040_1_2,27,20123,Almada
3040_1_2,28,20197,Almada
3040_1_2,29,20529,Almada
3040_1_2,30,20517,Almada
3040_1_2,31,20516,Almada
3040_1_2,32,20531,Almada
3040_1_2,33,20511,Almada
3040_1_2,34,20510,Almada
3040_1_2,35,20865,Almada
3040_1_2,36,20681,Almada
3040_1_2,37,20945,Almada
3040_1_2,38,20943,Almada
3040_1_2,39,20499,Almada
3040_1_2,40,20077,Almada
3040_1_2,41,20533,Almada
3040_1_2,42,20535,Almada
3040_1_2,43,20538,Almada
3040_1_2,44,20495,Almada
3040_1_2,45,20494,Almada
3040_1_2,46,20491,Almada
3040_1_2,47,20403,Almada
3041_1_1,1,20959,Almada
3041_1_1,2,20492,Almada
3041_1_1,3,20493,Almada
3041_1_1,4,20496,Almada
3041_1_1,5,20497,Almada
3041_1_1,6,20740,Almada
3041_1_1,7,20853,Almada
3041_1_1,8,20855,Almada
3041_1_1,9,20857,Almada
3041_1_1,10,20679,Almada
3041_1_1,11,20682,Almada
3041_1_1,12,20859,Almada
3041_1_1,13,20509,Almada
3041_1_1,14,20512,Almada
3041_1_1,15,20861,Almada
3041_1_1,16,20671,Almada
3041_1_1,17,20518,Almada
3041_1_1,18,20519,Almada
3041_1_1,19,20121,Almada
3041_1_1,20,20600,Almada
3041_1_1,21,20598,Almada
3041_1_1,22,20596,Almada
3041_1_1,23,20603,Almada
3041_1_1,24,20144,Almada
3041_1_1,25,20923,Almada
3041_1_1,26,20715,Almada
3041_1_1,27,20714,Almada
3041_1_1,28,20711,Almada
3041_1_1,29,20709,Almada
3041_1_1,30,29002,Almada
3041_1_1,31,20555,Almada
3041_1_1,32,20651,Almada
3041_1_1,33,20780,Almada
3041_1_1,34,20967,Almada
3041_1_2,1,20967,Almada
3041_1_2,2,20779,Almada
3041_1_2,3,20652,Almada
3041_1_2,4,20707,Almada
3041_1_2,5,29001,Almada
3041_1_2,6,20710,Almada
3041_1_2,7,20712,Almada
3041_1_2,8,20713,Almada
3041_1_2,9,20716,Almada
3041_1_2,10,20717,Almada
3041_1_2,11,20143,Almada
3041_1_2,12,20617,Almada
3041_1_2,13,20595,Almada
3041_1_2,14,20597,Almada
3041_1_2,15,20599,Almada
3041_1_2,16,20601,Almada
3041_1_2,17,20529,Almada
3041_1_2,18,20517,Almada
3041_1_2,19,20672,Almada
3041_1_2,20,20862,Almada
3041_1_2,21,20511,Almada
3041_1_2,22,20510,Almada
3041_1_2,23,20865,Almada
3041_1_2,24,20681,Almada
3041_1_2,25,20680,Almada
3041_1_2,26,20867,Almada
3041_1_2,27,20869,Almada
3041_1_2,28,20854,Almada
3041_1_2,29,20871,Almada
3041_1_2,30,20533,Almada
3041_1_2,31,20535,Almada
3041_1_2,32,20538,Almada
3041_1_2,33,20495,Almada
3041_1_2,34,20494,Almada
3041_1_2,35,20491,Almada
3041_1_2,36,20959,Almada
3101_0_1,1,140143,Seixal
3101_0_1,2,140145,Seixal
3101_0_1,3,140148,Seixal
3101_0_1,4,140149,Seixal
3101_0_1,5,140151,Seixal
3101_0_1,6,140154,Seixal
3101_0_1,7,140156,Seixal
3101_0_1,8,140157,Seixal
3101_0_1,9,140160,Seixal
3101_0_1,10,140161,Seixal
3101_0_1,11,140164,Seixal
3101_0_1,12,140166,Seixal
3101_0_1,13,140167,Seixal
3101_0_2,1,140167,Seixal
3101_0_2,2,140165,Seixal
3101_0_2,3,140163,Seixal
3101_0_2,4,140162,Seixal
3101_0_2,5,140159,Seixal
3101_0_2,6,140158,Seixal
3101_0_2,7,140155,Seixal
3101_0_2,8,140153,Seixal
3101_0_2,9,140152,Seixal
3101_0_2,10,140150,Seixal
3101_0_2,11,140143,Seixal
3103_0_1,1,140089,Seixal
3103_0_1,2,140091,Seixal
3103_0_1,3,140093,Seixal
3103_0_1,4,140095,Seixal
3103_0_1,5,140097,Seixal
3103_0_1,6,140099,Seixal
3103_0_1,7,140101,Seixal
3103_0_1,8,140307,Seixal
3103_0_1,9,140348,Seixal
3103_0_1,10,140215,Seixal
3103_0_1,11,140217,Seixal
3103_0_1,12,140310,Seixal
3103_0_1,13,140152,Seixal
3103_0_1,14,140150,Seixal
3103_0_1,15,140311,Seixal
3103_0_1,16,140314,Seixal
3103_0_1,17,140315,Seixal
3103_0_1,18,140222,Seixal
3103_0_1,19,140223,Seixal
3103_0_1,20,140111,Seixal
3103_0_1,21,140113,Seixal
3103_0_1,22,140225,Seixal
3103_0_1,23,140227,Seixal
3103_0_1,24,140318,Seixal
3103_0_1,25,140047,Seixal
3103_0_1,26,140319,Seixal
3103_0_1,27,140322,Seixal
3103_0_1,28,140324,Seixal
3103_0_1,29,140326,Seixal
3103_0_1,30,140327,Seixal
3103_0_1,31,140330,Seixal
3103_0_1,32,140271,Seixal
3103_0_1,33,140269,Seixal
3103_0_1,34,140279,Seixal
3103_0_1,35,140876,Seixal
3103_0_1,36,140336,Seixal
3103_0_1,37,140337,Seixal
3103_0_1,38,140339,Seixal
3103_0_1,39,140023,Seixal
3103_0_2,1,140023,Seixal
3103_0_2,2,140021,Seixal
3103_0_2,3,140331,Seixal
3103_0_2,4,140333,Seixal
3103_0_2,5,140336,Seixal
3103_0_2,6,140875,Seixal
3103_0_2,7,140267,Seixal
3103_0_2,8,140270,Seixal
3103_0_2,9,140272,Seixal
3103_0_2,10,140329,Seixal
3103_0_2,11,140341,Seixal
3103_0_2,12,140325,Seixal
3103_0_2,13,140323,Seixal
3103_0_2,14,140321,Seixal
3103_0_2,15,140320,Seixal
3103_0_2,16,140048,Seixal
3103_0_2,17,140317,Seixal
3103_0_2,18,140228,Seixal
3103_0_2,19,140226,Seixal
3103_0_2,20,140129,Seixal
3103_0_2,21,140295,Seixal
3103_0_2,22,140221,Seixal
3103_0_2,23,140343,Seixal
3103_0_2,24,140313,Seixal
3103_0_2,25,140345,Seixal
3103_0_2,26,140145,Seixal
3103_0_2,27,140148,Seixal
3103_0_2,28,140297,Seixal
3103_0_2,29,140151,Seixal
3103_0_2,30,140309,Seixal
3103_0_2,31,140218,Seixal
3103_0_2,32,140299,Seixal
3103_0_2,33,140347,Seixal
3103_0_2,34,140131,Seixal
3103_0_2,35,140102,Seixal
3103_0_2,36,140100,Seixal
3103_0_2,37,140098,Seixal
3103_0_2,38,140133,Seixal
3103_0_2,39,140135,Seixal
3103_0_2,40,140137,Seixal
3103_0_2,41,140089,Seixal
3104_0_1,1,140089,Seixal
3104_0_1,2,140350,Seixal
3104_0_1,3,140352,Seixal
3104_0_1,4,140354,Seixal
3104_0_1,5,140356,Seixal
3104_0_1,6,140357,Seixal
3104_0_1,7,140360,Seixal
3104_0_1,8,140873,Seixal
3104_0_1,9,140361,Seixal
3104_0_1,10,140364,Seixal
3104_0_1,11,140366,Seixal
3104_0_1,12,140367,Seixal
3104_0_1,13,140369,Seixal
3104_0_1,14,140371,Seixal
3104_0_1,15,140373,Seixal
3104_0_1,16,140375,Seixal
3104_0_1,17,140378,Seixal
3104_0_1,18,140379,Seixal
3104_0_1,19,140382,Seixal
3104_0_1,20,140383,Seixal
3104_0_1,21,140386,Seixal
3104_0_1,22,140388,Seixal
3104_0_2,1,140387,Seixal
3104_0_2,2,140385,Seixal
3104_0_2,3,140384,Seixal
3104_0_2,4,140381,Seixal
3104_0_2,5,140380,Seixal
3104_0_2,6,140377,Seixal
3104_0_2,7,140376,Seixal
3104_0_2,8,140374,Seixal
3104_0_2,9,140372,Seixal
3104_0_2,10,140370,Seixal
3104_0_2,11,140368,Seixal
3104_0_2,12,140365,Seixal
3104_0_2,13,140363,Seixal
3104_0_2,14,140362,Seixal
3104_0_2,15,140359,Seixal
3104_0_2,16,140358,Seixal
3104_0_2,17,140355,Seixal
3104_0_2,18,140353,Seixal
3104_0_2,19,140351,Seixal
3104_0_2,20,140389,Seixal
3104_0_2,21,140349,Seixal
3104_0_2,22,140089,Seixal
3105_0_1,1,140391,Seixal
3105_0_1,2,140393,Seixal
3105_0_1,3,140395,Seixal
3105_0_1,4,140397,Seixal
3105_0_1,5,140399,Seixal
3105_0_1,6,140401,Seixal
3105_0_1,7,140403,Seixal
3105_0_1,8,140405,Seixal
3105_0_1,9,140407,Seixal
3105_0_1,10,140410,Seixal
3105_0_1,11,140411,Seixal
3105_0_1,12,140413,Seixal
3105_0_1,13,140416,Seixal
3105_0_1,14,140417,Seixal
3105_0_1,15,140419,Seixal
3105_0_1,16,140421,Seixal
3105_0_1,17,140424,Seixal
3105_0_1,18,140425,Seixal
3105_0_1,19,140427,Seixal
3105_0_1,20,140429,Seixal
3105_0_1,21,140431,Seixal
3105_0_1,22,140433,Seixal
3105_0_1,23,140035,Seixal
3105_0_1,24,140037,Seixal
3105_0_1,25,140039,Seixal
3105_0_2,1,140039,Seixal
3105_0_2,2,140435,Seixal
3105_0_2,3,140437,Seixal
3105_0_2,4,140439,Seixal
3105_0_2,5,140441,Seixal
3105_0_2,6,140426,Seixal
3105_0_2,7,140423,Seixal
3105_0_2,8,140422,Seixal
3105_0_2,9,140420,Seixal
3105_0_2,10,140418,Seixal
3105_0_2,11,140415,Seixal
3105_0_2,12,140414,Seixal
3105_0_2,13,140412,Seixal
3105_0_2,14,140409,Seixal
3105_0_2,15,140408,Seixal
3105_0_2,16,140443,Seixal
3105_0_2,17,140404,Seixal
3105_0_2,18,140402,Seixal
3105_0_2,19,140445,Seixal
3105_0_2,20,140447,Seixal
3105_0_2,21,140449,Seixal
3105_0_2,22,140451,Seixal
3105_0_2,23,140391,Seixal
3106_0_1,1,140027,Seixal
3106_0_1,2,140454,Seixal
3106_0_1,3,140455,Seixal
3106_0_1,4,140457,Seixal
3106_0_1,5,140445,Seixal
3106_0_1,6,140460,Seixal
3106_0_1,7,140461,Seixal
3106_0_1,8,140463,Seixal
3106_0_2,1,140463,Seixal
3106_0_2,2,140462,Seixal
3106_0_2,3,140459,Seixal
3106_0_2,4,140465,Seixal
3106_0_2,5,140458,Seixal
3106_0_2,6,140467,Seixal
3106_0_2,7,140453,Seixal
3106_0_2,8,140027,Seixal
3107_0_1,1,140469,Seixal
3107_0_1,2,140472,Seixal
3107_0_1,3,140473,Seixal
3107_0_1,4,150099,Seixal
3107_0_1,5,140477,Seixal
3107_0_1,6,140479,Seixal
3107_0_1,7,140481,Seixal
3107_0_1,8,140483,Seixal
3107_0_1,9,140459,Seixal
3107_0_1,10,140465,Seixal
3107_0_1,11,140485,Seixal
3107_0_1,12,140487,Seixal
3107_0_1,13,140490,Seixal
3107_0_1,14,140491,Seixal
3107_0_1,15,140407,Seixal
3107_0_1,16,140411,Seixal
3107_0_1,17,140413,Seixal
3107_0_1,18,140416,Seixal
3107_0_2,1,140416,Seixal
3107_0_2,2,140493,Seixal
3107_0_2,3,140495,Seixal
3107_0_2,4,140497,Seixal
3107_0_2,5,140499,Seixal
3107_0_2,6,140501,Seixal
3107_0_2,7,140504,Seixal
3107_0_2,8,140489,Seixal
3107_0_2,9,140505,Seixal
3107_0_2,10,140486,Seixal
3107_0_2,11,140466,Seixal
3107_0_2,12,140460,Seixal
3107_0_2,13,140507,Seixal
3107_0_2,14,140509,Seixal
3107_0_2,15,140480,Seixal
3107_0_2,16,140478,Seixal
3107_0_2,17,140475,Seixal
3107_0_2,18,140474,Seixal
3107_0_2,19,140471,Seixal
3107_0_2,20,140470,Seixal
3107_1_1,1,140832,Seixal
3107_1_1,2,140833,Seixal
3107_1_1,3,140836,Seixal
3107_1_1,4,140837,Seixal
3107_1_1,5,140840,Seixal
3107_1_1,6,140842,Seixal
3107_1_1,7,140844,Seixal
3107_1_1,8,140469,Seixal
3107_1_1,9,140472,Seixal
3107_1_1,10,140473,Seixal
3107_1_1,11,150099,Seixal
3107_1_1,12,140477,Seixal
3107_1_1,13,140479,Seixal
3107_1_1,14,140481,Seixal
3107_1_1,15,140483,Seixal
3107_1_1,16,140459,Seixal
3107_1_1,17,140465,Seixal
3107_1_1,18,140485,Seixal
3107_1_1,19,140487,Seixal
3107_1_1,20,140490,Seixal
3107_1_1,21,140491,Seixal
3107_1_1,22,140407,Seixal
3107_1_1,23,140411,Seixal
3107_1_1,24,140413,Seixal
3107_1_1,25,140416,Seixal
3107_1_1,26,140417,Seixal
3107_1_1,27,140419,Seixal
3107_1_1,28,140421,Seixal
3107_1_1,29,140424,Seixal
3107_1_2,1,140423,Seixal
3107_1_2,2,140422,Seixal
3107_1_2,3,140420,Seixal
3107_1_2,4,140418,Seixal
3107_1_2,5,140493,Seixal
3107_1_2,6,140495,Seixal
3107_1_2,7,140497,Seixal
3107_1_2,8,140499,Seixal
3107_1_2,9,140501,Seixal
3107_1_2,10,140504,Seixal
3107_1_2,11,140489,Seixal
3107_1_2,12,140505,Seixal
3107_1_2,13,140486,Seixal
3107_1_2,14,140466,Seixal
3107_1_2,15,140460,Seixal
3107_1_2,16,140507,Seixal
3107_1_2,17,140509,Seixal
3107_1_2,18,140480,Seixal
3107_1_2,19,140478,Seixal
3107_1_2,20,140475,Seixal
3107_1_2,21,140474,Seixal
3107_1_2,22,140471,Seixal
3107_1_2,23,140470,Seixal
3107_1_2,24,140841,Seixal
3107_1_2,25,140839,Seixal
3107_1_2,26,140838,Seixal
3107_1_2,27,140835,Seixal
3107_1_2,28,140834,Seixal
3107_1_2,29,140831,Seixal
3108_0_1,1,140511,Seixal
3108_0_1,2,140513,Seixal
3108_0_1,3,140515,Seixal
3108_0_1,4,140129,Seixal
3108_0_1,5,140295,Seixal
3108_0_1,6,140221,Seixal
3108_0_1,7,140343,Seixal
3108_0_1,8,140519,Seixal
3108_0_1,9,140522,Seixal
3108_0_1,10,140611,Seixal
3108_0_1,11,140106,Seixal
3108_0_1,12,140167,Seixal
3108_0_2,1,140167,Seixal
3108_0_2,2,140105,Seixal
3108_0_2,3,140612,Seixal
3108_0_2,4,140521,Seixal
3108_0_2,5,140520,Seixal
3108_0_2,6,140315,Seixal
3108_0_2,7,140222,Seixal
3108_0_2,8,140223,Seixal
3108_0_2,9,140111,Seixal
3108_0_2,10,140523,Seixal
3108_0_2,11,140511,Seixal
3109_0_1,1,140139,Seixal
3109_0_1,2,140435,Seixal
3109_0_1,3,140121,Seixal
3109_0_1,4,140083,Seixal
3109_0_1,5,140032,Seixal
3109_0_1,6,140526,Seixal
3109_0_1,7,140527,Seixal
3109_0_1,8,140529,Seixal
3109_0_1,9,140532,Seixal
3109_0_1,10,140533,Seixal
3109_0_1,11,140535,Seixal
3109_0_2,1,140535,Seixal
3109_0_2,2,140534,Seixal
3109_0_2,3,140531,Seixal
3109_0_2,4,140530,Seixal
3109_0_2,5,140525,Seixal
3109_0_2,6,140031,Seixal
3109_0_2,7,140033,Seixal
3109_0_2,8,140035,Seixal
3109_0_2,9,140037,Seixal
3109_0_2,10,140139,Seixal
3110_0_1,1,140537,Seixal
3110_0_1,2,140435,Seixal
3110_0_1,3,140539,Seixal
3110_0_1,4,140437,Seixal
3110_0_1,5,140439,Seixal
3110_0_1,6,140441,Seixal
3110_0_1,7,140426,Seixal
3110_0_1,8,140423,Seixal
3110_0_1,9,140422,Seixal
3110_0_1,10,140420,Seixal
3110_0_1,11,140418,Seixal
3110_0_1,12,140415,Seixal
3110_0_1,13,140414,Seixal
3110_0_1,14,140541,Seixal
3110_0_1,15,140412,Seixal
3110_0_1,16,140409,Seixal
3110_0_1,17,140408,Seixal
3110_0_1,18,140544,Seixal
3110_0_1,19,140545,Seixal
3110_0_1,20,140504,Seixal
3110_0_1,21,140548,Seixal
3110_0_1,22,140549,Seixal
3110_0_1,23,140551,Seixal
3110_0_1,24,140553,Seixal
3110_0_2,1,140554,Seixal
3110_0_2,2,140552,Seixal
3110_0_2,3,140550,Seixal
3110_0_2,4,140547,Seixal
3110_0_2,5,140503,Seixal
3110_0_2,6,140546,Seixal
3110_0_2,7,140543,Seixal
3110_0_2,8,140407,Seixal
3110_0_2,9,140410,Seixal
3110_0_2,10,140411,Seixal
3110_0_2,11,140542,Seixal
3110_0_2,12,140413,Seixal
3110_0_2,13,140416,Seixal
3110_0_2,14,140417,Seixal
3110_0_2,15,140419,Seixal
3110_0_2,16,140421,Seixal
3110_0_2,17,140424,Seixal
3110_0_2,18,140425,Seixal
3110_0_2,19,140427,Seixal
3110_0_2,20,140429,Seixal
3110_0_2,21,140431,Seixal
3110_0_2,22,140433,Seixal
3110_0_2,23,140035,Seixal
3110_0_2,24,140037,Seixal
3110_0_2,25,140537,Seixal
3111_0_1,1,140555,Seixal
3111_0_1,2,140435,Seixal
3111_0_1,3,140557,Seixal
3111_0_1,4,140330,Seixal
3111_0_1,5,140271,Seixal
3111_0_1,6,140269,Seixal
3111_0_1,7,140279,Seixal
3111_0_1,8,140876,Seixal
3111_0_1,9,140337,Seixal
3111_0_1,10,140339,Seixal
3111_0_1,11,140023,Seixal
3111_0_1,12,140262,Seixal
3111_0_1,13,140259,Seixal
3111_0_1,14,140258,Seixal
3111_0_1,15,140255,Seixal
3111_0_1,16,140253,Seixal
3111_0_1,17,140251,Seixal
3111_0_1,18,140249,Seixal
3111_0_1,19,140070,Seixal
3111_0_1,20,140141,Seixal
3111_0_1,21,140074,Seixal
3111_0_2,1,140074,Seixal
3111_0_2,2,140247,Seixal
3111_0_2,3,140069,Seixal
3111_0_2,4,140250,Seixal
3111_0_2,5,140252,Seixal
3111_0_2,6,140254,Seixal
3111_0_2,7,140256,Seixal
3111_0_2,8,140257,Seixal
3111_0_2,9,140260,Seixal
3111_0_2,10,140261,Seixal
3111_0_2,11,140021,Seixal
3111_0_2,12,140331,Seixal
3111_0_2,13,140333,Seixal
3111_0_2,14,140875,Seixal
3111_0_2,15,140267,Seixal
3111_0_2,16,140270,Seixal
3111_0_2,17,140272,Seixal
3111_0_2,18,140329,Seixal
3111_0_2,19,140559,Seixal
3111_0_2,20,140561,Seixal
3111_0_2,21,140555,Seixal
3111_1_1,1,140555,Seixal
3111_1_1,2,140435,Seixal
3111_1_1,3,140557,Seixal
3111_1_1,4,140330,Seixal
3111_1_1,5,140271,Seixal
3111_1_1,6,140269,Seixal
3111_1_1,7,140279,Seixal
3111_1_1,8,140876,Seixal
3111_1_1,9,140337,Seixal
3111_1_1,10,140339,Seixal
3111_1_1,11,140023,Seixal
3111_1_1,12,140262,Seixal
3111_1_1,13,140259,Seixal
3111_1_1,14,140258,Seixal
3111_1_1,15,140564,Seixal
3111_1_1,16,140565,Seixal
3111_1_1,17,140563,Seixal
3111_1_1,18,140255,Seixal
3111_1_1,19,140253,Seixal
3111_1_1,20,140251,Seixal
3111_1_1,21,140249,Seixal
3111_1_1,22,140070,Seixal
3111_1_1,23,140141,Seixal
3111_1_1,24,140074,Seixal
3111_1_2,1,140074,Seixal
3111_1_2,2,140247,Seixal
3111_1_2,3,140069,Seixal
3111_1_2,4,140250,Seixal
3111_1_2,5,140252,Seixal
3111_1_2,6,140254,Seixal
3111_1_2,7,140256,Seixal
3111_1_2,8,140564,Seixal
3111_1_2,9,140565,Seixal
3111_1_2,10,140563,Seixal
3111_1_2,11,140257,Seixal
3111_1_2,12,140260,Seixal
3111_1_2,13,140261,Seixal
3111_1_2,14,140021,Seixal
3111_1_2,15,140331,Seixal
3111_1_2,16,140333,Seixal
3111_1_2,17,140875,Seixal
3111_1_2,18,140267,Seixal
3111_1_2,19,140270,Seixal
3111_1_2,20,140272,Seixal
3111_1_2,21,140329,Seixal
3111_1_2,22,140559,Seixal
3111_1_2,23,140561,Seixal
3111_1_2,24,140555,Seixal
3112_0_1,1,140039,Seixal
3112_0_1,2,140435,Seixal
3112_0_1,3,140560,Seixal
3112_0_1,4,140325,Seixal
3112_0_1,5,140323,Seixal
3112_0_1,6,140321,Seixal
3112_0_1,7,140567,Seixal
3112_0_1,8,140569,Seixal
3112_0_1,9,140571,Seixal
3112_0_1,10,140337,Seixal
3112_0_1,11,140339,Seixal
3112_0_1,12,140262,Seixal
3112_0_1,13,140259,Seixal
3112_0_1,14,140258,Seixal
3112_0_1,15,140255,Seixal
3112_0_1,16,140253,Seixal
3112_0_1,17,140251,Seixal
3112_0_1,18,140249,Seixal
3112_0_1,19,140070,Seixal
3112_0_1,20,140575,Seixal
3112_0_1,21,140072,Seixal
3112_0_1,22,140074,Seixal
3112_0_2,1,140074,Seixal
3112_0_2,2,140071,Seixal
3112_0_2,3,140247,Seixal
3112_0_2,4,140069,Seixal
3112_0_2,5,140250,Seixal
3112_0_2,6,140252,Seixal
3112_0_2,7,140254,Seixal
3112_0_2,8,140256,Seixal
3112_0_2,9,140257,Seixal
3112_0_2,10,140260,Seixal
3112_0_2,11,140261,Seixal
3112_0_2,12,140331,Seixal
3112_0_2,13,140333,Seixal
3112_0_2,14,140577,Seixal
3112_0_2,15,140570,Seixal
3112_0_2,16,140568,Seixal
3112_0_2,17,140049,Seixal
3112_0_2,18,140047,Seixal
3112_0_2,19,140322,Seixal
3112_0_2,20,140324,Seixal
3112_0_2,21,140326,Seixal
3112_0_2,22,140559,Seixal
3112_0_2,23,140037,Seixal
3112_0_2,24,140039,Seixal
3113_0_1,1,140039,Seixal
3113_0_1,2,140042,Seixal
3113_0_1,3,140044,Seixal
3113_0_1,4,140046,Seixal
3113_0_1,5,140048,Seixal
3113_0_1,6,140050,Seixal
3113_0_1,7,140052,Seixal
3113_0_1,8,140054,Seixal
3113_0_1,9,140055,Seixal
