stop_id,stop_name,stop_name_new,stop_short_name,stop_lat,stop_lon,operational_status,areas,region_id,region_name,district_id,district_name,municipality_id,municipality_name,parish_id,parish_name,locality,jurisdiction,stop_code,tts_stop_name,platform_code,parent_station,location_type,stop_url,has_pole,has_cover,has_shelter,shelter_code,shelter_maintainer,has_mupi,has_bench,has_trash_bin,has_lighting,has_electricity,docking_bay_type,last_infrastructure_maintenance,last_infrastructure_check,has_stop_sign,has_flag,flag_maintainer,has_pip_static,has_pip_audio,pip_audio_code,has_pip_realtime,pip_realtime_code,has_h2oa_signage,has_schedules,has_tactile_schedules,has_network_map,last_schedules_maintenance,last_schedules_check,last_flag_maintenance,last_flag_check,has_sidewalk,sidewalk_type,has_crossing,has_flat_access,has_wide_access,has_tactile_access,has_abusive_parking,wheelchair_boarding,last_accessibility_maintenance,last_accessibility_check,near_health_clinic,near_hospital,near_university,near_school,near_police_station,near_fire_station,near_shopping,near_historic_building,near_transit_office,near_beach,subway,light_rail,train,boat,airport,bike_sharing,bike_parking,car_parking
100152,AFONSOEIRO (EN 5) ZONA COMERCIAL,a definir,a definir,38.692303,-8.949622,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Afonsoeiro,N/A,100152,Afonso-eiro ( Estrada Nacional 5 ) Zona Comercial,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100152,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100153,Estrada Nacional 4 (Zona Comercial),Estrada Nacional 4 (Zona Comercial),EN4 (Zn. Comercial),38.696912,-8.945241,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Afonsoeiro,N/A,100153,Estrada Nacional 4 ( Zona Comercial ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100153,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100155,AFONSOEIRO (R CABO VERDE 43),a definir,a definir,38.700178,-8.952458,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Afonsoeiro,N/A,100155,Afonso-eiro ( Rua Cabo Verde 43 ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100155,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100156,AFONSOEIRO (R CABO VERDE 43),a definir,a definir,38.700077,-8.952358,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Afonsoeiro,N/A,100156,Afonso-eiro ( Rua Cabo Verde 43 ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100156,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100157,CAIS DO SEIXALINHO - P4,a definir,a definir,38.700259,-9.005325,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Montijo,N/A,100157,Cais Do Seixalinho - ( P 4 ) . ( Há correspondência ) com o barco,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100157,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100159,AFONSOEIRO (CENTRO COMERCIAL),Estrada Nacional 4 (Frente Zona Comercial),EN4 (Ft. Zn. Comercial),38.697051,-8.945485,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Afonsoeiro,N/A,100159,Afonso-eiro ( Centro Comercial ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100159,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100161,SARILHOS APEADEIRO (EN11)POSTO COMBUST,a definir,a definir,38.687805,-8.945531,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Sarilhos Grandes,N/A,100161,Sarilhos Apeadeiro ( Estrada Nacional 11 ) Posto De Combustível,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100161,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100162,SARILHOS APEADEIRO (EN11)POSTO COMBUST,a definir,a definir,38.687875,-8.945350,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Sarilhos Grandes,N/A,100162,Sarilhos Apeadeiro ( Estrada Nacional 11 ) Posto De Combustível,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100162,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100163,ESTRADA VAZA BORRACHAS,a definir,a definir,38.691367,-8.936121,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Montijo,N/A,100163,Estrada Vaza Borrachas,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100163,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100164,ESTRADA VAZA BORRACHAS,a definir,a definir,38.691428,-8.935828,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Montijo,N/A,100164,Estrada Vaza Borrachas,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100164,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100165,CAMINHO VAZA BORRACHAS 47,a definir,a definir,38.695342,-8.922353,ACTIVE,,PT170,AML,15,Setúbal,1507,Montijo,,,Montijo,N/A,100165,Caminho Vaza Borrachas 47,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100165,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100166,CAMINHO VAZA BORRACHAS 47,a definir,a definir,38.695408,-8.922384,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Montijo,N/A,100166,Caminho Vaza Borrachas 47,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100166,N/A,UNKNOWN,0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100167,ESTR DO BREJO COMPRIDO 4307,a definir,a definir,38.688962,-8.914960,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Montijo,N/A,100167,Estrada Do Brejo Comprido 4307,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100167,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100169,CM1123 (QTA DA FLOR),a definir,a definir,38.695453,-8.916726,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Montijo,N/A,100169,Caminho Municipal 1123 ( Quinta Da Flor ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100169,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100171,ATALAIA (R EMIGRANTE 37),a definir,a definir,38.695468,-8.928746,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Atalaia,N/A,100171,Atalaia ( Rua Emigrante 37 ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100171,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100172,ATALAIA (R EMIGRANTE 37),a definir,a definir,38.695501,-8.928611,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Atalaia,N/A,100172,Atalaia ( Rua Emigrante 37 ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100172,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100173,AFONSOEIRO (EN 5 36),a definir,a definir,38.697230,-8.954796,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Afonsoeiro,N/A,100173,Afonso-eiro ( Estrada Nacional 5 36 ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100173,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100174,AFONSOEIRO (EN 5 36),a definir,a definir,38.698169,-8.955498,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Afonsoeiro,N/A,100174,Afonso-eiro ( Estrada Nacional 5 36 ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100174,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100175,AFONSOEIRO (R VASCO DA GAMA 99),a definir,a definir,38.694569,-8.952145,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Afonsoeiro,N/A,100175,Afonso-eiro ( Rua Vasco Da Gama 99 ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100175,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100176,AFONSOEIRO (R VASCO DA GAMA 99),a definir,a definir,38.694694,-8.952102,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Afonsoeiro,N/A,100176,Afonso-eiro ( Rua Vasco Da Gama 99 ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100176,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100177,SARILHOS APEADEIRO (EN11) X CEMITÉRIO,a definir,a definir,38.685845,-8.946806,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Sarilhos Grandes,N/A,100177,Sarilhos Apeadeiro ( Cruzamento Entre ( Estrada Nacional 11 ) ) E Cemitério ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100177,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100178,SARILHOS APEADEIRO (EN11) X CEMITÉRIO,a definir,a definir,38.685738,-8.946323,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Sarilhos Grandes,N/A,100178,Sarilhos Apeadeiro ( Cruzamento Entre ( Estrada Nacional 11 ) ) E Cemitério ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100178,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100179,LANÇADA (R AGRICULTURA 195),Rua da Agricultura 189,R. da Agricultura 189,38.687133,-8.955516,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Lançada,N/A,100179,Lançada ( Rua Agricultura 195 ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100179,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100180,LANÇADA (R AGRICULTURA 195),Rua da Agricultura Frente 195,R. da Agricultura Ft. 195,38.687265,-8.955566,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Lançada,N/A,100180,Lançada ( Rua Agricultura 195 ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100180,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100181,LANÇADA (R AGRICULTURA 195),Rua da Agricultura 840,R. da Agricultura 840,38.688046,-8.962104,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Lançada,N/A,100181,Lançada ( Rua Agricultura 195 ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100181,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100182,LANÇADA (R AGRICULTURA 195),Rua da Agricultura Frente 840,R. da Agricultura Ft. 840,38.687934,-8.962212,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Lançada,N/A,100182,Lançada ( Rua Agricultura 195 ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100182,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100183,ESTR DO ARCE,a definir,a definir,38.683390,-8.962011,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Montijo,N/A,100183,Estrada Do Arce,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100183,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100184,ESTR DO ARCE,a definir,a definir,38.683475,-8.961893,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Montijo,N/A,100184,Estrada Do Arce,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100184,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100185,Escola Básica de Sarilhos Grandes,Escola Básica de Sarilhos Grandes,Escola Básica de Sarilhos Grandes,38.681219,-8.963607,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Sarilhos Grandes,N/A,100185,Escola Básica De Sarilhos Grandes,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100185,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100186,Frente Escola Básica de Sarilhos Grandes,Frente Escola Básica de Sarilhos Grandes,Ft. Escola Básica de Sarilhos Grandes,38.681309,-8.962972,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Sarilhos Grandes,N/A,100186,Frente Escola Básica De Sarilhos Grandes,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100186,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100187,SARILHOS GRANDES (EN 11 9),a definir,a definir,38.680264,-8.966539,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Sarilhos Grandes,N/A,100187,Sarilhos Grandes ( Estrada Nacional 11 9 ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100187,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100188,SARILHOS GRANDES (EN 11 9),a definir,a definir,38.680235,-8.966194,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Sarilhos Grandes,N/A,100188,Sarilhos Grandes ( Estrada Nacional 11 9 ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100188,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100189,SARILHOS GRANDES PRAÇA LIBERDADE,a definir,a definir,38.678726,-8.968384,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Montijo,N/A,100189,Sarilhos Grandes Praça Liberdade,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100189,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100190,SARILHOS GRANDES PRAÇA LIBERDADE,a definir,a definir,38.678291,-8.968273,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Montijo,N/A,100190,Sarilhos Grandes Praça Liberdade,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100190,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100191,SARILHOS GR L (R GIRASSOL) Z INDUSTRIA,a definir,a definir,38.670200,-8.963008,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Sarilhos Grandes,N/A,100191,Sarilhos G Rua L ( Rua Girassol ) Zona Industrial,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100191,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100192,SARILHOS GR L (R GIRASSOL) Z INDUSTRIA,a definir,a definir,38.670287,-8.962947,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Sarilhos Grandes,N/A,100192,Sarilhos G Rua L ( Rua Girassol ) Zona Industrial,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100192,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100193,ESTRADA DOS PAULINOS,a definir,a definir,38.663478,-8.961934,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Montijo,N/A,100193,Estrada Dos Paulinos,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100193,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100194,ESTRADA DOS PAULINOS,a definir,a definir,38.663415,-8.961826,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Montijo,N/A,100194,Estrada Dos Paulinos,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100194,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100195,ESTR DOS 4 MARCOS,a definir,a definir,38.659077,-8.953181,ACTIVE,44,PT170,AML,15,Setúbal,1507,Montijo,,,Montijo,N/A,100195,Estrada Dos 4 Marcos,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/100195,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
